Quang.k?9/2/2022?07:28?quang?production projects/QLD/AGCOOMBS/QW - Part C/Level 5/Zone 4/1_4mBN_L05-77004_B1.MAJ?LEVEL 5 - ZONE 4?C:/users/quang/premier ducts/premier ducts team site - documents/?
QA833,MEC-AC-ICG-L05-77004[B]/P12-RED,64,2820,None,0.8,,19.21,DESIGN,1,MachineCut,17,2820 (Radius Bend),False,,0,3.03637845547299,False,,7,Red,,0,500,800,90,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
QA833,MEC-AC-ICG-L05-77004[B]/P12-RED,66,,None,0.6,,0.61,DESIGN,1,MachineCut,186,300dia,False,,0,0.129796289531208,True,,7,Red,,0,299,300,135,Bell Mouth Spigot,Galvanised,,LEVEL 5 - ZONE 4,
QA833,MEC-AC-ICG-L05-77004[B]/P12-RED,67,,None,0.6,,0.61,DESIGN,1,MachineCut,186,300dia,False,,0,0.129796289531208,True,,7,Red,,0,299,300,135,Bell Mouth Spigot,Galvanised,,LEVEL 5 - ZONE 4,
QA833,MEC-AC-ICG-L05-77004[B]/P12-RED,69,2837,None,0.6,,10.9,DESIGN,1,DecoiledStraight,866,2837 (Straight),False,,0,2.30434285714286,False,,7,Red,,0,700,350,1400,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
QA833,MEC-AC-ICG-L05-77004[B]/P12-RED,6A,2834,None,0.6,FLAT TOP & BOTTOM,2.72,DESIGN,1,MachineCut,7,2834 (Shoe),False,,0,0.571671982566929,False,,7,Red,,0,500,350,175,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
QA833,MEC-AC-ICG-L05-77004[B]/P12-RED,6B,2835,None,0.6,75 BD NO POP + BE +2 X 300,9.17,DESIGN,1,DecoiledStraight,866,2835 (Straight),False,,0,1.93694999999994,False,,7,Red,,0,500,350,1400,TDF,Galvanised,,LEVEL 5 - ZONE 4,
QA833,MEC-AC-ICG-L05-77004[B]/P12-RED,6D,,None,0.6,,0.61,DESIGN,1,MachineCut,186,300dia,False,,0,0.129796289531208,True,,7,Red,,0,299,300,135,Bell Mouth Spigot,Galvanised,,LEVEL 5 - ZONE 4,
QA833,MEC-AC-ICG-L05-77004[B]/P12-RED,6E,,None,0.6,,0.61,DESIGN,1,MachineCut,186,300dia,False,,0,0.129796289531208,True,,7,Red,,0,299,300,135,Bell Mouth Spigot,Galvanised,,LEVEL 5 - ZONE 4,
QA833,MEC-AC-ICG-L05-77004[B]/P12-RED,6F,2836,None,0.8,,13.4,DESIGN,1,MachineCut,2,2836 (Transition),False,,0,2.11741339362244,False,,7,Red,,0,1050,350,600,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
QA833,MEC-AC-ICG-L05-77004[B]/P12-RED,70,2838,None,0.6,,10.9,DESIGN,1,DecoiledStraight,866,2838 (Straight),False,,0,2.30434285714286,False,,7,Red,,0,700,350,1400,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
